epoch, train_loss, test_loss, x_train.min, x_train.max, x_train.mean, x_train.var, x_test.min, x_test.max, x_test.mean, x_test.var, y_train.min, y_train.max, y_train.mean, y_train.var, y_test.min, y_test.max, y_test.mean, y_test.var, z_train.min, z_train.max, z_train.mean, z_train.var, z_test.min, z_test.max, z_test.mean, z_test.var, z_train[0].min, z_train[0].max, z_train[0].mean, z_train[0].var, z_train[1].min, z_train[1].max, z_train[1].mean, z_train[1].var, z_train[2].min, z_train[2].max, z_train[2].mean, z_train[2].var, z_train[3].min, z_train[3].max, z_train[3].mean, z_train[3].var, z_train[4].min, z_train[4].max, z_train[4].mean, z_train[4].var, z_train[5].min, z_train[5].max, z_train[5].mean, z_train[5].var, z_train[6].min, z_train[6].max, z_train[6].mean, z_train[6].var, z_train[7].min, z_train[7].max, z_train[7].mean, z_train[7].var, z_train[8].min, z_train[8].max, z_train[8].mean, z_train[8].var, z_train[9].min, z_train[9].max, z_train[9].mean, z_train[9].var
281, 0.00013891617176917996, 0.00017843525326712345, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.6921491622924805, 2.776322364807129, 0.0048406776040792465, 0.006842058151960373, -2.5788965225219727, 2.676415205001831, 0.004803739488124847, 0.006739841774106026, 0.0, 3.4315683841705322, 0.41022899746894836, 0.4903688430786133, 0.0, 3.0185837745666504, 0.402538001537323, 0.47496962547302246, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6532359719276428, 0.0006638576742261648, 0.00043321496923454106, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.2806737422943115, 1.4508461952209473, 0.3031110167503357, 0.0, 2.6884031295776367, 1.3967865705490112, 0.23787835240364075, 0.0, 3.4315683841705322, 1.2539933919906616, 0.41667667031288147
282, 0.0001372863650719476, 0.00017849294948145536, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.6980721950531006, 2.74564528465271, 0.004896319936960936, 0.006722273305058479, -2.5653555393218994, 2.647205352783203, 0.0048623098991811275, 0.006623126566410065, 0.0, 3.3552048206329346, 0.4013587236404419, 0.4741102159023285, 0.0, 3.028151273727417, 0.39374616742134094, 0.4587239623069763, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7145548462867737, 0.0007261736318469048, 0.00051836360944435, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.2950360774993896, 1.4557061195373535, 0.31037798523902893, 0.0, 2.678436517715454, 1.32059907913208, 0.2453024983406067, 0.0, 3.3552048206329346, 1.2365561723709106, 0.40365761518478394
283, 0.00013768479994183966, 0.0001785842123501972, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.712474822998047, 2.7671566009521484, 0.004945614840835333, 0.006862590555101633, -2.5842795372009277, 2.6669118404388428, 0.004909193608909845, 0.006764270830899477, 0.0, 3.3201475143432617, 0.39937710762023926, 0.47159865498542786, 0.0, 3.031658411026001, 0.3919305205345154, 0.45668718218803406, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5607958436012268, 0.0005699144676327705, 0.0003192808071617037, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0018109576776623726, 1.8404041384201264e-06, 3.329507114457897e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3201475143432617, 1.4498684406280518, 0.31258586049079895, 0.0, 2.6292829513549805, 1.3340760469436646, 0.2494441717863083, 0.0, 3.304401397705078, 1.2092548608779907, 0.4044831395149231
284, 0.00013732459555603412, 0.00017830633915150615, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.701836347579956, 2.7214627265930176, 0.004846710711717606, 0.0067255739122629166, -2.5269994735717773, 2.6138830184936523, 0.004808422178030014, 0.006626826245337725, 0.0, 3.3858537673950195, 0.3943297863006592, 0.464993417263031, 0.0, 3.0736355781555176, 0.3866589367389679, 0.4501676857471466, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8272170424461365, 0.0008406677516177297, 0.0006947079673409462, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3858537673950195, 1.4638725519180298, 0.3186332881450653, 0.0, 2.5704233646392822, 1.2722755670547485, 0.2516798675060272, 0.0, 3.34287691116333, 1.2063087224960327, 0.41709592938423157
285, 0.0001364301863397146, 0.00017711382212090814, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.723662853240967, 2.7489888668060303, 0.005007429979741573, 0.0067837717942893505, -2.568833589553833, 2.642221212387085, 0.004967128857970238, 0.006682008970528841, 0.0, 3.397719383239746, 0.4019438326358795, 0.4783855080604553, 0.0, 3.092113494873047, 0.39403215050697327, 0.4625430703163147, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7164959907531738, 0.0007281463476829231, 0.0005211836542002857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3834314346313477, 1.4907506704330444, 0.32033824920654297, 0.0, 2.626972198486328, 1.2919809818267822, 0.24398759007453918, 0.0, 3.397719383239746, 1.2359784841537476, 0.4154006242752075
286, 0.00013665926850465224, 0.00017753539536417105, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.707080125808716, 2.7629754543304443, 0.004984649829566479, 0.006817232817411423, -2.573251247406006, 2.665562152862549, 0.0049487389624118805, 0.00671436358243227, 0.0, 3.4186978340148926, 0.4118330776691437, 0.49505937099456787, 0.0, 3.0937323570251465, 0.40380507707595825, 0.4789784848690033, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8234904408454895, 0.0008368805283680558, 0.0006884626345708966, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.373749017715454, 1.4826558828353882, 0.31844809651374817, 0.0, 2.6869449615478516, 1.3447024822235107, 0.24633565545082092, 0.0, 3.4186978340148926, 1.290135383605957, 0.4102429151535034
287, 0.00013706831207567055, 0.0001792858948181497, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.657749652862549, 2.710994005203247, 0.004869535565376282, 0.006623213645070791, -2.517206907272339, 2.6047720909118652, 0.004830453544855118, 0.006525992415845394, 0.0, 3.390031576156616, 0.3971863090991974, 0.4699019193649292, 0.0, 3.0394933223724365, 0.3894107937812805, 0.45445358753204346, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6199774146080017, 0.0006300583481788635, 0.0003902248863596469, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0023705819621682167, 2.4091280010907212e-06, 5.7052313984229386e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 3.327619791030884, 1.4397087097167969, 0.3203975260257721, 0.0, 2.699728012084961, 1.3144755363464355, 0.25572267174720764, 0.0, 3.390031576156616, 1.2170462608337402, 0.4182690382003784
288, 0.00013657359179673428, 0.0001783373464434597, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.702453374862671, 2.739487648010254, 0.004920824430882931, 0.006805851589888334, -2.578911781311035, 2.6370463371276855, 0.0048811305314302444, 0.006705434061586857, 0.0, 3.414668083190918, 0.4060263931751251, 0.48723679780960083, 0.0, 3.110562324523926, 0.39816442131996155, 0.4715363681316376, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5918797850608826, 0.0006015038234181702, 0.0003556561132427305, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.367013931274414, 1.4744592905044556, 0.3245916962623596, 0.0, 2.6770436763763428, 1.3495367765426636, 0.254204124212265, 0.0, 3.414668083190918, 1.2356666326522827, 0.4196389317512512
289, 0.0001364761902676229, 0.00017882767878756744, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.6725893020629883, 2.7407894134521484, 0.004845400806516409, 0.006717785727232695, -2.5647637844085693, 2.625133752822876, 0.004810146056115627, 0.006620981730520725, 0.0, 3.3952057361602783, 0.40050452947616577, 0.47849324345588684, 0.0, 3.095993995666504, 0.39280131459236145, 0.4631107449531555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6341118812561035, 0.0006444226601161063, 0.0004082207742612809, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.363074541091919, 1.4576345682144165, 0.3274780511856079, 0.0, 2.6938881874084473, 1.3411718606948853, 0.25858503580093384, 0.0, 3.3952057361602783, 1.2055941820144653, 0.425601065158844
290, 0.00013741556182598347, 0.00017842404864732236, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.7264485359191895, 2.7548723220825195, 0.00493380893021822, 0.0068771871738135815, -2.5887961387634277, 2.6591644287109375, 0.0048981402069330215, 0.006776416674256325, 0.0, 3.4585299491882324, 0.4109434485435486, 0.49767744541168213, 0.0, 3.158752202987671, 0.4031485319137573, 0.4818536043167114, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8341111540794373, 0.0008476739167235792, 0.000706335820723325, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4358367919921875, 1.5068004131317139, 0.3322398066520691, 0.0, 2.695772647857666, 1.3223812580108643, 0.25779610872268677, 0.0, 3.4585299491882324, 1.2794054746627808, 0.41875848174095154
291, 0.00013592296265296607, 0.00017768996415141121, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.702193260192871, 2.7322769165039062, 0.004959681071341038, 0.006743440870195627, -2.5775554180145264, 2.632262945175171, 0.004929699003696442, 0.00664545176550746, 0.0, 3.452792167663574, 0.40961572527885437, 0.4958535432815552, 0.0, 3.130387783050537, 0.40187516808509827, 0.47972410917282104, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5137578248977661, 0.0005221116007305682, 0.00026796627207659185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4185609817504883, 1.4881463050842285, 0.3364816904067993, 0.0, 2.7335307598114014, 1.3343760967254639, 0.2547181248664856, 0.0, 3.452792167663574, 1.273112177848816, 0.4289632737636566
292, 0.00013573588985605242, 0.00017822104126661713, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.7002413272857666, 2.7517080307006836, 0.004992377478629351, 0.006782585754990578, -2.5716264247894287, 2.63093638420105, 0.004953994415700436, 0.006685339380055666, 0.0, 3.435093641281128, 0.39838504791259766, 0.475256085395813, 0.0, 3.0878870487213135, 0.3907117545604706, 0.45985350012779236, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6012856364250183, 0.0006110626272857189, 0.000367049768101424, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.392143964767456, 1.4426218271255493, 0.3375188410282135, 0.0, 2.703890323638916, 1.319750428199768, 0.2588732838630676, 0.0, 3.435093641281128, 1.2208667993545532, 0.4294933080673218
293, 0.0001353326377106785, 0.00017787030733822716, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.6828880310058594, 2.736215114593506, 0.004939546808600426, 0.006789052858948708, -2.5559723377227783, 2.6322836875915527, 0.00490608112886548, 0.006689841393381357, 0.0, 3.4244697093963623, 0.40070676803588867, 0.47902023792266846, 0.0, 3.0948145389556885, 0.3928900361061096, 0.4633401930332184, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8070162534713745, 0.0008201384916901588, 0.0006611924036405981, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3832085132598877, 1.455836296081543, 0.33288705348968506, 0.0, 2.7677080631256104, 1.3339543342590332, 0.26189249753952026, 0.0, 3.4244697093963623, 1.2164567708969116, 0.4217591881752014
294, 0.00013577294305470446, 0.00017785277370007603, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.6976213455200195, 2.7678909301757812, 0.005016326904296875, 0.006769814528524876, -2.565584182739258, 2.645942211151123, 0.004978344775736332, 0.006670212838798761, 0.0, 3.5134387016296387, 0.40977951884269714, 0.49558210372924805, 0.0, 3.109407424926758, 0.4019133150577545, 0.4793204367160797, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8056692481040955, 0.0008187695639207959, 0.0006589870899915695, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4091198444366455, 1.4695587158203125, 0.33559900522232056, 0.0, 2.7071359157562256, 1.3299002647399902, 0.25660204887390137, 0.0, 3.5134387016296387, 1.2975172996520996, 0.430364727973938
295, 0.00013597790003712555, 0.00017896533079589226, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.6789286136627197, 2.720588445663452, 0.0048499638214707375, 0.0066871787421405315, -2.53886342048645, 2.618557929992676, 0.004815956577658653, 0.006589735392481089, 0.0, 3.4757940769195557, 0.4075620770454407, 0.49179530143737793, 0.0, 3.0951197147369385, 0.39978641271591187, 0.47596365213394165, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7976965308189392, 0.000810667232144624, 0.0006460091681219637, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.381058692932129, 1.4685567617416382, 0.3292073905467987, 0.0, 2.7459616661071777, 1.3403773307800293, 0.2589778006076813, 0.0, 3.4757940769195557, 1.265876054763794, 0.4344768226146698
296, 0.00013564805733513207, 0.00017847281057724532, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.705685615539551, 2.7411506175994873, 0.00490243174135685, 0.006783304736018181, -2.5540921688079834, 2.6350810527801514, 0.004866883158683777, 0.006683738436549902, 0.0, 3.507894515991211, 0.40788617730140686, 0.49375447630882263, 0.0, 3.130411148071289, 0.40002912282943726, 0.47771111130714417, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8019829392433167, 0.0008150233188644052, 0.0006529705133289099, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4247775077819824, 1.4662001132965088, 0.34416547417640686, 0.0, 2.735269784927368, 1.327528715133667, 0.2648993134498596, 0.0, 3.507894515991211, 1.2843176126480103, 0.42998966574668884
297, 0.00013706822227970583, 0.00017921036706548336, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.7455978393554688, 2.7735185623168945, 0.00507670734077692, 0.006970458664000034, -2.607485294342041, 2.675063133239746, 0.005031785927712917, 0.006864729803055525, 0.0, 3.5302059650421143, 0.41224560141563416, 0.5040319561958313, 0.0, 3.1756646633148193, 0.40431058406829834, 0.4874354302883148, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8211410641670227, 0.0008344929665327072, 0.000684540078509599, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4583728313446045, 1.5038886070251465, 0.346386581659317, 0.0, 2.7616536617279053, 1.3283050060272217, 0.2659560441970825, 0.0, 3.5302059650421143, 1.2894281148910522, 0.43805623054504395
298, 0.00013702307963588586, 0.00018004966108033782, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.7383172512054443, 2.7823147773742676, 0.0049597821198403835, 0.006976749747991562, -2.6090610027313232, 2.6737489700317383, 0.004923972301185131, 0.006871584802865982, 0.0, 3.507869243621826, 0.41137394309043884, 0.5026533603668213, 0.0, 3.1561050415039062, 0.4036434590816498, 0.48647281527519226, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7470086216926575, 0.0007591550820507109, 0.0005665189819410443, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.437845230102539, 1.4765290021896362, 0.3463130295276642, 0.0, 2.807385206222534, 1.3774113655090332, 0.27081504464149475, 0.0, 3.507869243621826, 1.2590398788452148, 0.4385420083999634
299, 0.00013534294673699766, 0.0001781461267056307, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.6918110847473145, 2.724707841873169, 0.0048865098506212234, 0.006721490528434515, -2.540850877761841, 2.6190505027770996, 0.004851222038269043, 0.006623079534620047, 0.0, 3.4629812240600586, 0.40704748034477234, 0.49260884523391724, 0.0, 3.162702798843384, 0.39910176396369934, 0.4764188826084137, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8569807410240173, 0.000870915362611413, 0.0007455991581082344, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.422070264816284, 1.4762474298477173, 0.352411687374115, 0.0, 2.7736780643463135, 1.3287273645401, 0.26075416803359985, 0.0, 3.4629812240600586, 1.2646292448043823, 0.4249434471130371
300, 0.00013564460864953122, 0.00017876288052875457, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.6810531616210938, 2.7365946769714355, 0.005042080767452717, 0.006772011052817106, -2.559297561645508, 2.636479139328003, 0.005004673730581999, 0.00666832085698843, 0.0, 3.549835681915283, 0.41313353180885315, 0.5042976140975952, 0.0, 3.1256210803985596, 0.4051283299922943, 0.4874510169029236, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7923080921173096, 0.0008051911718212068, 0.0006373110809363425, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4069132804870605, 1.4713562726974487, 0.3442484736442566, 0.0, 2.8160808086395264, 1.360884666442871, 0.26594531536102295, 0.0, 3.549835681915283, 1.2982888221740723, 0.4364873468875885
301, 0.0001353203127117131, 0.00017838024667263545, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.702895402908325, 2.7090039253234863, 0.00493919663131237, 0.0066971927881240845, -2.554319381713867, 2.613790512084961, 0.004903742112219334, 0.006596901919692755, 0.0, 3.5152103900909424, 0.415085107088089, 0.5108140110969543, 0.0, 3.2137856483459473, 0.4070228934288025, 0.4940339922904968, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8311697840690613, 0.000844684720505029, 0.0007013630820438266, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.493391275405884, 1.5077370405197144, 0.3582330644130707, 0.0, 2.836312770843506, 1.3578052520751953, 0.2743561863899231, 0.0, 3.5152103900909424, 1.2844644784927368, 0.43105122447013855
302, 0.00013584553960207244, 0.00017928057425935578, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.6635100841522217, 2.690328598022461, 0.0049738953821361065, 0.006641011219471693, -2.508897542953491, 2.5905284881591797, 0.004938980098813772, 0.006545354146510363, 0.0, 3.4574925899505615, 0.4072091579437256, 0.4927099645137787, 0.0, 3.1162490844726562, 0.3992932438850403, 0.47656571865081787, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8107008934020996, 0.0008238830487243831, 0.0006672439631074667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.406440258026123, 1.4589548110961914, 0.34235674142837524, 0.0, 2.84783673286438, 1.3550790548324585, 0.26583799719810486, 0.0, 3.4574925899505615, 1.2572336196899414, 0.43100517988204956
303, 0.00013480828216060905, 0.00017892871036883292, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.655179500579834, 2.7183899879455566, 0.005000578239560127, 0.006701994221657515, -2.5271265506744385, 2.616600513458252, 0.004963370505720377, 0.006606001406908035, 0.0, 3.513139009475708, 0.41078248620033264, 0.5040760636329651, 0.0, 3.202800750732422, 0.40286704897880554, 0.48762136697769165, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8251166939735413, 0.0008385332184843719, 0.0006911847158335149, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.489567995071411, 1.4868744611740112, 0.35887661576271057, 0.0, 2.828685760498047, 1.357470989227295, 0.2719951868057251, 0.0, 3.513139009475708, 1.2626407146453857, 0.44883492588996887
304, 0.00013513675284178216, 0.00017906724507504, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.693593978881836, 2.7555787563323975, 0.005094730295240879, 0.006878539454191923, -2.577195882797241, 2.6626577377319336, 0.005055664107203484, 0.006776317022740841, 0.0, 3.505680799484253, 0.4126463234424591, 0.5058124661445618, 0.0, 3.182494878768921, 0.4047727882862091, 0.48912322521209717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.839697003364563, 0.0008533506188541651, 0.0007158276857808232, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4922306537628174, 1.4753015041351318, 0.3571215271949768, 0.0, 2.848292112350464, 1.3828742504119873, 0.27487269043922424, 0.0, 3.505680799484253, 1.2674342393875122, 0.432939350605011
305, 0.00013564254298741832, 0.00017933481575436587, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.7178633213043213, 2.764826536178589, 0.004993054550141096, 0.006958531215786934, -2.586392641067505, 2.66530442237854, 0.004952865187078714, 0.006855908781290054, 0.0, 3.538470506668091, 0.416664183139801, 0.5141494274139404, 0.0, 3.2219419479370117, 0.4087483286857605, 0.49729081988334656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8820469975471497, 0.0009443339076824486, 0.0007903550285845995, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.479991912841797, 1.502713918685913, 0.3629298508167267, 0.0, 2.8136608600616455, 1.3687714338302612, 0.26754358410835266, 0.0, 3.538470506668091, 1.294211983680725, 0.43965014815330505
306, 0.0001359448596178289, 0.00017890807800089592, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.6962246894836426, 2.726959228515625, 0.0048991478979587555, 0.0067098019644618034, -2.5803420543670654, 2.612150192260742, 0.004866663366556168, 0.0066150459460914135, 0.0, 3.5474812984466553, 0.4168958067893982, 0.5164116024971008, 0.0, 3.2636125087738037, 0.40901002287864685, 0.49975061416625977, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7276059985160828, 0.0007394370040856302, 0.000537472078576684, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.5474812984466553, 1.5582325458526611, 0.3620031774044037, 0.0, 2.807767868041992, 1.365288496017456, 0.26649388670921326, 0.0, 3.498220682144165, 1.2446973323822021, 0.43172916769981384
307, 0.00013417820990411185, 0.00017835801359402333, -2.80045, 2.78271, 0.004942446257475577, 0.00692420832313059, -2.615, 2.59069, 0.00492179981229223, 0.006842062072195578, -2.6941914558410645, 2.7380921840667725, 0.004889892414212227, 0.006793268024921417, -2.564624786376953, 2.6446659564971924, 0.004853356629610062, 0.006692962720990181, 0.0, 3.5655479431152344, 0.4187718331813812, 0.5197699069976807, 0.0, 3.212562084197998, 0.4108278751373291, 0.5028885006904602, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7693660259246826, 0.0007818760350346565, 0.0006009374628774822, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.495096445083618, 1.4931882619857788, 0.36297398805618286, 0.0, 2.882124185562134, 1.3920434713363647, 0.27430155873298645, 0.0, 3.5655479431152344, 1.3017045259475708, 0.45169055461883545
